game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2
Diet Smash,Diet Smash has a 'Hit' mode in which you have to avoid bombs by hitting a shuttlecock flying in the background of the indoor badminton court of the 'My Town' worldview. And you can enjoy the 'Bounce' mode where you have to bounce the shuttlecock with a racket for a long time without dropping it on the ground in a confined space.,3+,Single User,Standing,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Sports",English,1.0,YJM GAME,yjmgames,http://yjmgames.com/,"May 22, 2022","https://www.oculus.com/experiences/quest/4788209137963570/?utm_source=oculusapplab.com&store=quest&item_id=4788209137963570&r=1, https://www.escapepointvr.com/terms/privacyPolicy",463.6 MB,"First, thank you developers for this fun badminton workout, I enjoyed it. More please , the environment is nice , good workout . Please continue to add more workout , more gameplay with AI. I do recommend this fun badminton workout to everyone to enjoy.",where is the left hander setting
