game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required,review_1
SHOWSTAGE,"""SHOWSTAGE"" is a VR live service created by SHOWROOM which manages the virtual live space. Motion, sound, production, all in real time! Let's support the artist with pen light and virtual gifting!",12+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", 360 Experience (non-game)",Japanese,1.2.1,SHOWROOMInc.,SHOWROOM株式会社,https://www.showstage.live/,"Mar 15, 2021","https://www.oculus.com/experiences/quest/3926958174034539/?utm_source=oculusapplab.com&store=quest&item_id=3926958174034539&r=1, https://www.showstage.live/terms/privacy_policy",Terms of Service,261.9 MB,Anime is bad for you.
