game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
My Town Zombie,"have to survive from zombies running from all directions. It supports single mode as a survival game. Pistols placed here and there in the gloomy subway. You must acquire a machine dagger, shotgun, and grenade launcher to knock down zombies and survive as long as possible.",12+,Single User,Standing,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Shooter",English,1.0,YJM GAME,yjmgames,http://yjmgames.com/,"May 22, 2022","https://www.oculus.com/experiences/quest/4912554855475449/?utm_source=oculusapplab.com&store=quest&item_id=4912554855475449&r=1, https://www.escapepointvr.com/terms/privacyPolicy",881.0 MB
