game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2
Relaxteroids,"Lie back, relax, and shoot stuff. This game is designed to be played flat on your back. So chill and give it a shot!",7+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Action, Arcade, Relaxation/Meditation",English,1.01,Vector Hat,Vector Hat,https://vectorhat.com/,"Dec 6, 2021","https://www.oculus.com/experiences/quest/4386038884825900/?utm_source=oculusapplab.com&store=quest&item_id=4386038884825900&r=1, https://vectorhat.com/privacy/",104.5 MB,I really enjoy it.Good way to pass the time.,"For what it is intended, it is good. The goal is to destroy all asteroids. You cannot lose. But these is very little replayability at this time."
