game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1
place,"place mindfulness - A calming, guided meditative experience in Virtual Reality (VR). Let our soothing guides take you on a relaxing journey into real world environments, shot in stunning 360 video. Practise mindfulness in a forest of Californian Redwoods or immerse yourself next to a peaceful stream in the Great Otway National Park. The choice is yours.",3+,Single User,Sitting,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Relaxation/Meditation",English,2022.8.11.1,National eTherapy Centre,Mental Health Online,https://www.mentalhealthonline.org.au/,"Nov 2, 2022","https://www.oculus.com/experiences/quest/6346582788716073/?utm_source=oculusapplab.com&store&item_id=6346582788716073&r=1, https://www.mentalhealthonline.org.au/pages/place-privacy-policy",128.7 MB,"Not a bad app, but not great either. Downloading the movies takes a very long time and the app crashed several times before the download was complete, so I had to start all over again. The movies are pretty blurry and this hampers the experience"
