game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1
Killer Kritters,"Killer Kritters from mars has invaded the earth. Your mission as champion exterminator, is to find and take out those pesky kritters while saving the humans. This heart pumping extreme action game lets you show those little buggers why you graduated top of your class at the bug academy. This game has 21 different bug and zombie infested missions for your hunting pleasure. ",12+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Action, Adventure, Shooter",English,0.594,Berkshire Computing,"Berkshire Computing, LLC",https://www.facebook.com/Killer-Kritters-111267018387143,"Oct 20, 2022","https://www.oculus.com/experiences/quest/5571321632929708/?utm_source=oculusapplab.com&store&item_id=5571321632929708&r=1, https://docs.google.com/document/d/18r5dyzuxLwz98XV1W9VlHRQvfJvqNclEtGbfntnIPnc/edit#heading=h.gxk84quk06em",1.58 GB,Couldn’t even get past the menu screen
