game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required,review_1
TunnelSkills - Access into Tunnels Under Construction,This experience shows you the correct procedures to follow when entering a tunnel under construction. It also helps you to identify common hazards and safety features found in the pit bottom.,3+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Educational, Simulation, Utility",English,1,Make Real,Make Real Ltd,https://makereal.co.uk/work/citb-tunnelskills-induction/,"Dec 14, 2021","https://www.oculus.com/experiences/quest/6760856577261683/?utm_source=oculusapplab.com&store=quest&item_id=6760856577261683&r=1, https://makereal.co.uk/privacy-policy-tunnelskills-applab/",Terms of Service,642.6 MB,Honestly I'm to lazy to write a review all I can say that the movement it really bad (Nvm I forgot it's applab 3 stars instead) And it's version one so
