game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required
TunnelSkills - Insights into Tunnelling – Past and Present,This is an immersive 360 documentary where 12 tunnelling professionals share stories from their careers. These interviews are illustrated by photos and 360 video clips from tunnelling projects both past and present.,3+,Single User,"Sitting, Standing",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", 360 Experience (non-game), Educational, Utility",English,1,Make Real,Make Real Ltd,https://makereal.co.uk/work/citb-tunnelskills-induction/,"Dec 14, 2021","https://www.oculus.com/experiences/quest/4903698006315846/?utm_source=oculusapplab.com&store=quest&item_id=4903698006315846&r=1, https://makereal.co.uk/privacy-policy-tunnelskills-applab/",Terms of Service,1.33 GB
