game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
Fire Extinguisher Training,Learn the PASS (Pull-Aim-Squeeze-Sweep) method of proper fire extinguisher use along with the different types of fire and extinguishers. Then test your skills in 3 difference real world scenarios. Can be used as hands on training to help complete annual OSHA training requirements.,7+,Single User,Standing,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Apps,Business,English,1.1.1,Saritasa VR Productions,Saritasa,https://www.saritasa.com/3d-development/,"Mar 9, 2022","https://www.oculus.com/experiences/quest/4735989993156121/?utm_source=oculusapplab.com&store=quest&item_id=4735989993156121&r=1, https://www.privacypolicies.com/live/2b0b1152-a21d-4cdb-8e48-9b66b27fcd44",227.9 MB
