game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
LooseBall,Games have always made us smile and bring our friends closer together. We want to build a free and fun experience playing VR online. With old friends and new ones!,3+,Multiplayer,"Sitting, Standing",Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Casual, Social, Sports",English,0.2,LooseBall Studios,LooseBall Studios,https://looseballgame.com/,"Nov 13, 2021","https://www.oculus.com/experiences/quest/4179904688742342/?utm_source=oculusapplab.com&store=quest&item_id=4179904688742342&r=1, https://docs.google.com/document/d/1Bd6Q4ciA5S9iA3g33k-oa_UGBfEMKasU-oyJa8sfRTk/edit",164.0 MB
