game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1
BLR80,"You get 23 minutes to stop the OJI corporation from rendering the inhabitants of Bangalore incapable of conscious thought. Track, blast, slash and tear apart relentless killing machines that get in your way. Remember, you only get 23 minutes!",7+,Single User,"Sitting, Standing",Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Action, Adventure, Arcade",English,1.2,Atman Software,Atman Software,https://blr80thegame.com/,"Sep 21, 2022","https://www.oculus.com/experiences/quest/3563209603781571/?utm_source=oculusapplab.com&store=quest&item_id=3563209603781571&r=1, https://www.atmansoftware.com/site/privacy_policy.html",1.06 GB,"I liked the city so much, it feels real: cars, shops, neon boards, the sound of guitars, etc. A soundtrack is something, spent 5 minutes just listen to it"
