game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2,review_3
BookVAR Physics 10,"Learning physics has never been so fun because your school is in space! Use the holographic table to play simulations of different physics experiments. All experiments are interactive, you have to do the experiment yourself. In order for the user to know what exactly needs to be done in the laboratory there is a voice assistant and instructions on the screen. ",12+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Apps,Social,"English, Ukrainian",2.6,EduAgency,FlexReality,https://education.kyivcity.gov.ua/,"Sep 14, 2021","https://www.oculus.com/experiences/quest/3724766907623653/?utm_source=oculusapplab.com&store=quest&item_id=3724766907623653&r=1, http://backend-education.kyivcity.gov.ua/privacy-policy/",466.3 MB,feeeeee-yuck these fools. Asks for pw in russian before it will elt ya play lmaoooo,You people done lost your minds... The first screen is in Russian and asks for a pass code... Move along... :),Password required. Waste of time and data. Sad looked interesting. RUN
