game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
Who Do You Voo Doo - Archery Game,"Ever wish you had a Voo Doo doll of your enemies? Well, now you can! Who Do You Voo Doo makes you the Voo Doo Master. Name your doll, take aim & fire your Voo Doo arrows at the doll. But be careful, if you hit another arrow, your enemy will live to terrorize again! Who Do You Voo Doo is a fun and therapeutic game that lets you release the pressures of your day by shooting arrows into the Voo Doo doll of your choice. The premise is simple, but the challenge is high. Can you land each arrow precisely enough in your doll as to not touch another arrow? Join the challenge and the fun... Add Who Do You Voo Doo to your collection today.",7+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Arcade, Casual, Shooter",English,1,Gaggle Games,John Ray,https://johnray32875.wixsite.com/johnraygames,"Nov 15, 2021","https://www.oculus.com/experiences/quest/2935195599938121/?utm_source=oculusapplab.com&store=quest&item_id=2935195599938121&r=1, https://johnray32875.wixsite.com/johnraygames/who-do-you-voo-doo-privacy-policy",178.6 MB
