game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required
XR MANGA Fist of the North Star,"The immortal masterpiece ""Fist of the North Star"", which has enthusiastic fans all over the world, is now available as the Ultimate Edition (complete set of 18 volumes with color at the beginning of each volume) as XR Manga! Fist of the North Star Ultimate Edition Volume 18 contains all the contents of the standard edition of 27 volumes, plus a large number of additional episodes written by Tetsuo Hara, the creator of the original work. This is the first time in the world that the entire story has been released as an e-book in this ""ultimate edition with color pages"". There is also a game ""Ore ga Kenshiro"" where you can become Kenshiro, and a ""VR figure"" where you can play with Yuria Kenshiro in any pose you like. More features are planned to be added to XR Manga in the future.",16+,Single User,"Sitting, Standing","Hand Tracking, Touch Controllers","Quest, Quest 2, Meta Quest Pro",", Utility","English (US), Japanese",1.0.12,"MEDIA DO Co., Ltd.","MEDIA DO Co., Ltd.",https://xr-manga.com/,"Sep 23, 2021","https://www.oculus.com/experiences/quest/4594272437361857/?utm_source=oculusapplab.com&store&item_id=4594272437361857&r=1, https://xr-manga.com/privacy/",Terms of Service,775.4 MB
