game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
Experience the Energy: Take the Tour,"Put on a virtual reality headset and see what it is like to be on multiple worksites in the energy industry. You can experience conventional and automated drilling, SAGD, mining, processing, natural gas and liquids pipelines. Get up close and see the careers and leading-edge technologies that are transforming the Canadian energy industry.",3+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro","360 Experience (non-game), Educational","English, French (Canada)",0.2,Energy Safety Canada,Energy Safety Canada,https://careersinoilandgas.com/,"May 13, 2021","https://www.oculus.com/experiences/quest/4024109901008769/?utm_source=oculusapplab.com&store=quest&item_id=4024109901008769&r=1, https://mammothxr.com/privacy_policy.html",1.76 GB
