game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required
Jungle Passthrough Demo,"Demo of Jungle Passthrough - create a jungle in your home with a sample of the plants and animals from the full game ""Jungle Passthrough"" that can be moved to create your own customer jungle, some plants on full random spawn in demo - optional handtracking - bonus passthrough samples to interact with from other games in the lobby Compare to the full game with 70+ Plants and jungle objects, 60+ Animals, 5+ bonus pieces of furniture with various premade levels and spawnable items",3+,Single User,Standing,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Games,", Casual, Simulation",English,1.09,ZOSU,ZOSU Studios LLC,http://www.zosustudios.com/,"Apr 28, 2023","https://www.oculus.com/experiences/quest/6048113918601485/?utm_source=oculusapplab.com&store&item_id=6048113918601485&r=1, https://zosustudios.wixsite.com/website/about",Terms of Service,746.1 MB
