game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required,review_1,review_2,review_3,review_4,review_5
Among Us VR,"For ages 13 and up. EMERGENCY MEETING: We’ve arrived at Polus Point! Experience the new map in all its chilly, yet hot glory with brand-new tasks, rooms, layout, kill and eject animations, and much more! We’re also fired up to announce our first Among Us VR-exclusive hat releases — ‘FREEzing Polus Point’ Hats (5 FREE hats) and Hat Pack: Polus Point Picks (5-hat DLC). You’re going to lava it, beans! Among Us VR is a party game of teamwork and betrayal. Grab your crew and headset and launch into the VR version of this hit multiplayer deduction game. Play with 4 - 10 players as you complete tasks to hold your ship together. But beware! One or more random players among the crew are Impostors bent on sabotaging and killing everyone. Features ● Gameplay: Experience the core Among Us gameplay you know and love, such as tasks, sabotages, emergency meetings, and venting, but now in VR ● Chat: Communicate using in-game voice chat (featuring proximity chat) or quick text chat ● Minigames: Play old favorites and new-for-VR games ● Customization: Pick your character’s color and hat; the new Hat Pack: Crew Favorites is available for purchase now ● Comfort and Safety: Adjust your settings to have the best experience possible ● Cross-Platform in VR: Play with other VR users, even on other VR platforms and headsets ● Locomotion: Choose single or two-handed options ● Custom Lobby Settings: 18 settings to customize the game Join our Discord!",7+,Multiplayer,"Standing, Sitting",Touch Controllers,"Quest 2, Meta Quest Pro",Games,", Casual, Social","English, Chinese (China), Chinese (Taiwan), French (France), German, Italian, Japanese, Korean, Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Venezuela)","1.0.7+210487
(LIVE)","Schell Games, Innersloth LLC, and Robot Teddy",Innersloth LLC,http://amongusvr.com/,"Nov 10, 2022","https://www.oculus.com/experiences/quest/4948428055244413/?utm_source=oculusapplab.com&store&item_id=4948428055244413&r=1, https://schellgames.com/among-us-vr-privacy-policy",Terms of Service,780.8 MB,Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy. Crazy? I was crazy once. They locked me in a room. A rubber room. A rubber room with rats. And rats make me crazy.,⠀ ╭━━━━━━╮ ╭┃ ╭━━━━╮ ┃┃ ╰━━━━╯ ┃┃ ┈👉🎮⌨️👍 ╰┃ ┈┃ ─┌ ┈┃ ⠀ ╰━╯ ┈ ╰━╯ ╭┃ ╭━━━━╮ ┃┃ ╰━━━━╯ ┃┃ ┈👉🎮⌨️👍 ╰┃ ┈┃ ─┌ ┈┃ ⠀ ╰━╯ ┈ ╰━╯ U getting closer OMG Dead bodi ඩා {. } / \ ⠀ / \ ╰┃ ┈┃ ─┌ ┈┃ ⠀ ╰━╯ ┈ ╰━╯ ...╭──────╮ ╭┆...╭────╮ ┆┆...╰────╯ ┆┆....................┆🔪 ╰┆....┆ ─┌....┆ ….╰─╯....╰─╯. Hehe. I'm the imposter👿 you found him! Call the meeting - Oh dear ⠀ ∩🔪 ＼＼ ／ ） ⊂＼＿／￣￣￣ ／ ＼＿／ ° ͜ʖ ° （ ） ／⌒＼ ／ ＿＿＿／⌒＼⊃ （ ／ ＼＼ U U were to late he got u (Sad ending)😔,This is just a kids daycarevbut its really fun hearing them scream and cry(☞ ͡° ͜ʖ ͡°)☞ ⠀⠀⠀⠀／⌒ヽ /° ω° ＿ノ ヽ ノ ＼＿ ‘/ / ⌒Ｙ⌒ Ｙ ヽ ( (三ヽ人 / | | ﾉ⌒＼ ￣￣ヽ ノ ヽ＿＿＿＞､＿＿／ ｜( 王 ﾉ〈 /ﾐ`ー―彡ヽ / ヽ／ |.,⠀⠀╱▔▔▔▔▔▔▔▔▔▔▔▏ ⠀╱╭▏╮╭┻┻╮╭┻┻╮╭▏ ▕╮╰▏╯┃╭╮┃┃╭╮┃╰▏ ▕╯⠀▏⠀┗┻┻┛┗┻┻┻╮▏ ▕╭╮▏╮⠀⠀⠀⠀┏━━━╯▏ ▕╰╯▏╯╰┳┳┳┳┳┳╯╭▏ ▕⠀╭▏╭╮┃┗┛┗┛┃⠀╰▏ ▕⠀╰▏╰╯╰━━━━╯⠀⠀▏,Unlike others I’m actually write a review because of this game Pros: it a good game fun cool task overall good Con:racist kids and adult saying slurs and don’t give me “mute their Mike crap” the whole reason this is better than regular among us is because you can talk plus there some 4 year old playing like parents WATCH YOUR KID what some say is disgusting 🤮
